Date,Time,Open,High,Low,Close,Volume
20031119,00:00:00,5.327,5.385,5.055,5.159,2439
20031120,00:00:00,5.219,5.336,5.033,5.186,2525
20031121,00:00:00,5.213,5.321,5.056,5.169,2294
20031123,00:00:00,5.225,5.225,5.133,5.169,4
20031124,00:00:00,5.235,5.316,5.009,5.145,2368
20031125,00:00:00,5.117,5.346,5.030,5.179,2114
20031126,00:00:00,5.162,5.402,5.092,5.215,1858
20031127,00:00:00,5.284,5.379,5.109,5.209,472
20031128,00:00:00,5.265,5.394,5.134,5.235,827
20031130,00:00:00,5.282,5.282,5.177,5.215,4
20031201,00:00:00,5.286,5.534,5.179,5.319,2312
20031202,00:00:00,5.375,5.507,5.214,5.389,2470
20031203,00:00:00,5.434,5.507,5.231,5.349,1748
20031204,00:00:00,5.395,5.477,5.182,5.339,2477
20031205,00:00:00,5.302,5.495,5.188,5.435,2528
20031207,00:00:00,5.387,5.405,5.268,5.349,8
20031208,00:00:00,5.415,5.551,5.249,5.419,2212
20031209,00:00:00,5.402,5.637,5.338,5.499,2321
20031210,00:00:00,5.545,5.702,5.393,5.439,2464
20031211,00:00:00,5.483,5.609,5.317,5.449,2404
20031212,00:00:00,5.508,5.654,5.369,5.489,2491
20031214,00:00:00,5.531,5.531,5.403,5.439,8
20031215,00:00:00,5.381,5.673,5.291,5.553,2617
20031216,00:00:00,5.563,5.707,5.425,5.544,2533
20031217,00:00:00,5.537,5.687,5.428,5.579,1994
20031218,00:00:00,5.590,5.742,5.415,5.589,2257
20031219,00:00:00,5.645,5.750,5.446,5.684,2179
20031222,00:00:00,5.633,5.774,5.462,5.584,2311
20031223,00:00:00,5.635,5.742,5.473,5.609,1818
20031224,00:00:00,5.665,5.784,5.520,5.696,1631
20031225,00:00:00,5.715,5.754,5.594,5.697,42
20031226,00:00:00,5.705,5.771,5.563,5.643,233
20031228,00:00:00,5.696,5.696,5.585,5.624,8
20031229,00:00:00,5.688,5.928,5.564,5.805,2462
20031230,00:00:00,5.774,5.983,5.630,5.879,2422
20031231,00:00:00,5.935,6.040,5.725,5.811,2065
20040101,00:00:00,5.885,5.924,5.786,5.915,41
20040102,00:00:00,5.885,5.998,5.761,5.859,639
20040105,00:00:00,5.929,6.247,5.806,6.137,2765
20040106,00:00:00,6.145,6.427,5.967,6.203,2899
20040107,00:00:00,6.224,6.310,5.989,6.070,2870
20040108,00:00:00,6.114,6.290,5.964,6.085,2887
20040109,00:00:00,6.135,6.456,6.016,6.350,2980
20040112,00:00:00,6.417,6.712,6.296,6.453,3876
20040113,00:00:00,6.504,6.673,6.329,6.459,2728
20040114,00:00:00,6.515,6.594,6.166,6.315,3113
20040115,00:00:00,6.220,6.415,6.006,6.085,3523
20040116,00:00:00,6.135,6.297,5.969,6.201,2804
20040118,00:00:00,6.255,6.255,6.143,6.143,6
20040119,00:00:00,6.235,6.361,6.083,6.229,721
20040120,00:00:00,6.285,6.429,6.095,6.209,3288
20040121,00:00:00,6.174,6.345,5.927,6.153,2667
20040122,00:00:00,6.157,6.409,5.996,6.220,2766
20040123,00:00:00,6.285,6.375,6.075,6.229,2357
20040126,00:00:00,6.275,6.361,6.039,6.145,2630
20040127,00:00:00,6.195,6.522,6.062,6.506,3018
20040128,00:00:00,6.471,6.648,6.291,6.382,2811
20040129,00:00:00,6.430,6.579,5.985,6.145,3265
20040130,00:00:00,6.193,6.298,5.997,6.167,3210
20040201,00:00:00,6.170,6.170,6.056,6.090,4
20040202,00:00:00,6.160,6.297,5.773,5.924,3161
20040203,00:00:00,6.006,6.189,5.851,6.048,2781
20040204,00:00:00,6.048,6.179,5.867,6.019,2633
20040205,00:00:00,6.075,6.242,5.891,5.975,2556
20040206,00:00:00,6.035,6.414,5.897,6.149,2496
20040208,00:00:00,6.188,6.188,6.053,6.078,4
20040209,00:00:00,6.139,6.395,5.984,6.299,2597
20040210,00:00:00,6.355,6.486,6.181,6.269,2617
20040211,00:00:00,6.313,6.590,6.099,6.449,3378
20040212,00:00:00,6.505,6.696,6.299,6.507,3164
20040213,00:00:00,6.565,6.702,6.319,6.449,2405
20040215,00:00:00,6.505,6.505,6.413,6.449,4
20040216,00:00:00,6.433,6.572,6.326,6.459,541
20040217,00:00:00,6.495,6.785,6.395,6.689,2873
20040218,00:00:00,6.753,6.858,6.422,6.519,3388
20040219,00:00:00,6.514,6.734,6.382,6.544,3025
20040220,00:00:00,6.605,6.705,6.280,6.403,2627
20040222,00:00:00,6.426,6.503,6.426,6.503,2
20040223,00:00:00,6.475,6.618,6.173,6.369,2523
20040224,00:00:00,6.320,6.607,6.291,6.514,2474
20040225,00:00:00,6.552,6.811,6.355,6.426,3145
20040226,00:00:00,6.475,6.717,6.130,6.615,3511
20040227,00:00:00,6.665,6.762,6.378,6.579,3498
20040229,00:00:00,6.622,6.622,6.502,6.560,8
20040301,00:00:00,6.615,6.982,6.509,6.833,2952
20040302,00:00:00,6.869,6.944,6.500,6.539,3202
20040303,00:00:00,6.585,6.850,6.335,6.655,3545
20040304,00:00:00,6.705,6.851,6.508,6.629,3430
20040305,00:00:00,6.695,6.959,6.536,6.845,3441
20040307,00:00:00,6.847,6.848,6.786,6.826,4
20040308,00:00:00,6.827,7.035,6.684,6.879,3419
20040309,00:00:00,6.848,7.128,6.718,7.009,4387
20040310,00:00:00,7.065,7.233,6.872,7.029,4520
20040311,00:00:00,7.077,7.235,6.846,6.989,4323
20040312,00:00:00,6.965,7.279,6.752,6.919,4087
20040314,00:00:00,6.975,6.975,6.883,6.919,4
20040315,00:00:00,7.014,7.168,6.887,7.046,3360
20040316,00:00:00,7.065,7.210,6.924,7.026,3688
20040317,00:00:00,6.996,7.229,6.912,7.139,2468
20040318,00:00:00,7.183,7.448,7.005,7.263,3388
20040319,00:00:00,7.365,7.685,7.211,7.439,2883
20040322,00:00:00,7.484,7.745,7.328,7.489,3468
20040323,00:00:00,7.554,7.753,7.352,7.609,2952
20040324,00:00:00,7.665,7.760,7.345,7.499,5163
20040325,00:00:00,7.555,7.630,7.293,7.469,4554
20040326,00:00:00,7.525,7.754,7.332,7.589,5502
20040328,00:00:00,7.635,7.635,7.535,7.574,4
20040329,00:00:00,7.637,7.734,7.414,7.519,3918
20040330,00:00:00,7.460,7.798,7.396,7.639,3971
20040331,00:00:00,7.695,7.948,7.591,7.876,4359
20040401,00:00:00,7.845,8.179,7.676,7.969,5446
20040402,00:00:00,7.944,8.458,7.804,8.014,4349
20040404,00:00:00,8.073,8.073,7.990,8.023,4
20040405,00:00:00,8.075,8.321,7.838,8.031,3534
20040406,00:00:00,8.059,8.233,7.887,8.129,4059
20040407,00:00:00,8.121,8.266,7.870,8.085,4104
20040408,00:00:00,8.061,8.252,7.860,8.008,3983
20040409,00:00:00,8.023,8.142,7.934,7.981,103
20040411,00:00:00,8.067,8.124,7.993,8.029,24
20040412,00:00:00,8.068,8.194,7.666,7.889,3035
20040413,00:00:00,7.954,8.022,7.173,7.271,4613
20040414,00:00:00,7.363,7.426,6.671,6.929,5333
20040415,00:00:00,6.988,7.140,6.670,7.025,5090
20040416,00:00:00,7.034,7.223,6.821,7.065,4660
20040418,00:00:00,7.093,7.093,6.963,6.999,10
20040419,00:00:00,7.066,7.339,6.941,7.059,5108
20040420,00:00:00,7.115,7.212,6.536,6.557,5041
20040421,00:00:00,6.584,6.639,6.005,6.184,4909
20040422,00:00:00,6.166,6.269,5.822,6.022,4756
20040423,00:00:00,6.085,6.195,5.902,6.039,4483
20040426,00:00:00,6.105,6.269,5.973,6.081,4162
20040427,00:00:00,6.135,6.330,6.001,6.164,4457
20040428,00:00:00,6.206,6.302,5.652,5.808,4295
20040429,00:00:00,5.794,5.994,5.351,5.808,4816
20040430,00:00:00,5.809,6.157,5.679,5.988,3752
20040502,00:00:00,6.015,6.015,5.936,5.971,4
20040503,00:00:00,6.042,6.114,5.717,5.929,3649
20040504,00:00:00,5.978,6.169,5.822,5.979,4283
20040505,00:00:00,6.035,6.147,5.810,5.979,4203
20040506,00:00:00,6.023,6.074,5.603,5.689,4544
20040507,00:00:00,5.733,5.834,5.377,5.475,4446
20040509,00:00:00,5.540,5.559,5.429,5.447,15
20040510,00:00:00,5.525,5.746,5.287,5.639,4972
20040511,00:00:00,5.705,5.771,5.320,5.489,4619
20040512,00:00:00,5.536,5.727,5.377,5.461,4723
20040513,00:00:00,5.504,5.654,5.328,5.547,3886
20040514,00:00:00,5.554,5.728,5.367,5.646,3355
20040516,00:00:00,5.635,5.680,5.529,5.634,12
20040517,00:00:00,5.685,5.919,5.457,5.565,4711
20040518,00:00:00,5.605,5.767,5.429,5.569,3729
20040519,00:00:00,5.545,5.936,5.487,5.824,4197
20040520,00:00:00,5.835,5.927,5.593,5.704,3068
20040521,00:00:00,5.775,5.958,5.627,5.749,3358
20040523,00:00:00,5.789,5.851,5.683,5.723,19
20040524,00:00:00,5.794,5.983,5.616,5.884,4338
20040525,00:00:00,5.925,6.137,5.753,5.924,3493
20040526,00:00:00,5.996,6.189,5.837,5.934,3370
20040527,00:00:00,6.017,6.208,5.818,6.079,3774
20040528,00:00:00,6.135,6.251,5.879,6.005,3421
20040531,00:00:00,5.970,6.177,5.964,6.037,1201
20040601,00:00:00,6.085,6.193,5.851,5.954,4281
20040602,00:00:00,5.995,6.134,5.597,5.719,4244
20040603,00:00:00,5.775,5.889,5.506,5.643,4797
20040604,00:00:00,5.695,5.858,5.506,5.675,4225
20040606,00:00:00,5.725,5.735,5.620,5.721,14
20040607,00:00:00,5.735,5.950,5.625,5.808,2882
20040608,00:00:00,5.835,5.971,5.555,5.659,3220
20040609,00:00:00,5.720,5.830,5.436,5.536,3532
20040610,00:00:00,5.580,5.755,5.408,5.692,3876
20040611,00:00:00,5.575,5.708,5.474,5.599,1656
20040613,00:00:00,5.655,5.655,5.563,5.599,4
20040614,00:00:00,5.558,5.799,5.447,5.539,3549
20040615,00:00:00,5.544,5.783,5.450,5.709,3721
20040616,00:00:00,5.675,5.757,5.433,5.613,3980
20040617,00:00:00,5.657,5.927,5.514,5.786,3356
20040618,00:00:00,5.843,6.047,5.684,5.884,4728
20040620,00:00:00,5.916,5.916,5.815,5.855,4
20040621,00:00:00,5.915,6.020,5.581,5.759,4374
20040622,00:00:00,5.815,5.929,5.598,5.749,2931
20040623,00:00:00,5.805,5.950,5.649,5.743,2999
20040624,00:00:00,5.786,6.214,5.659,6.039,3993
20040625,00:00:00,6.085,6.229,5.890,5.979,4128
20040627,00:00:00,6.035,6.095,5.924,6.039,32
20040628,00:00:00,5.997,6.209,5.715,5.884,3214
20040629,00:00:00,5.838,5.958,5.643,5.801,3506
20040630,00:00:00,5.794,5.989,5.563,5.689,3728
20040701,00:00:00,5.757,5.966,5.621,5.819,2758
20040702,00:00:00,5.893,6.088,5.688,5.927,3143
20040704,00:00:00,5.927,5.961,5.833,5.869,10
20040705,00:00:00,5.882,6.059,5.804,5.905,1604
20040706,00:00:00,5.877,6.098,5.700,5.849,3747
20040707,00:00:00,5.912,6.153,5.778,6.004,3678
20040708,00:00:00,6.067,6.416,5.916,6.279,4579
20040709,00:00:00,6.309,6.532,6.180,6.343,4872
20040711,00:00:00,6.406,6.434,6.294,6.334,41
20040712,00:00:00,6.402,6.576,6.234,6.391,4401
20040713,00:00:00,6.371,6.543,6.088,6.307,5177
20040714,00:00:00,6.311,6.602,6.164,6.488,4463
20040715,00:00:00,6.506,6.694,6.335,6.486,4272
20040716,00:00:00,6.575,6.764,6.399,6.605,3492
20040718,00:00:00,6.636,6.667,6.536,6.656,22
20040719,00:00:00,6.636,6.774,6.386,6.485,3582
20040720,00:00:00,6.559,6.663,6.253,6.429,3861
20040721,00:00:00,6.503,6.583,6.146,6.338,4188
20040722,00:00:00,6.372,6.515,6.138,6.309,4333
20040723,00:00:00,6.323,6.434,6.056,6.193,4279
20040725,00:00:00,6.285,6.285,6.192,6.224,15
20040726,00:00:00,6.266,6.372,5.975,6.163,3893
20040727,00:00:00,6.165,6.297,5.977,6.074,3584
20040728,00:00:00,6.151,6.377,5.933,6.216,3600
20040729,00:00:00,6.190,6.389,6.055,6.223,3295
20040730,00:00:00,6.230,6.626,6.139,6.463,3579
20040801,00:00:00,6.484,6.605,6.375,6.443,84
20040802,00:00:00,6.494,6.723,6.339,6.426,4326
20040803,00:00:00,6.467,6.657,6.270,6.493,4428
20040804,00:00:00,6.568,6.792,6.361,6.574,4837
20040805,00:00:00,6.667,6.773,6.450,6.629,4288
20040806,00:00:00,6.671,6.865,6.460,6.686,4126
20040808,00:00:00,6.705,6.720,6.571,6.655,40
20040809,00:00:00,6.716,6.762,6.416,6.594,2994
20040810,00:00:00,6.597,6.805,6.464,6.564,3467
20040811,00:00:00,6.644,6.678,6.254,6.433,3916
20040812,00:00:00,6.433,6.638,6.272,6.403,3038
20040813,00:00:00,6.460,6.649,6.266,6.483,3307
20040815,00:00:00,6.468,6.580,6.414,6.496,30
20040816,00:00:00,6.580,6.784,6.473,6.573,3906
20040817,00:00:00,6.553,6.764,6.458,6.615,4091
20040818,00:00:00,6.666,6.828,6.425,6.748,4550
20040819,00:00:00,6.774,6.929,6.595,6.705,4640
20040820,00:00:00,6.684,7.006,6.595,6.739,3878
20040822,00:00:00,6.874,6.874,6.694,6.733,47
20040823,00:00:00,6.714,6.865,6.465,6.615,3286
20040824,00:00:00,6.607,6.787,6.325,6.459,4734
20040825,00:00:00,6.500,6.647,6.365,6.504,3893
20040826,00:00:00,6.550,6.671,6.365,6.569,4472
20040827,00:00:00,6.613,6.731,6.384,6.384,4034
20040829,00:00:00,6.496,6.577,6.383,6.459,43
20040830,00:00:00,6.526,6.842,6.347,6.575,3738
20040831,00:00:00,6.635,6.778,6.470,6.659,3980
20040901,00:00:00,6.695,6.804,6.480,6.706,4113
20040902,00:00:00,6.709,6.849,6.522,6.688,4003
20040903,00:00:00,6.736,6.783,6.315,6.415,4072
20040905,00:00:00,6.486,6.486,6.375,6.414,8
20040906,00:00:00,6.487,6.603,6.308,6.464,2834
20040907,00:00:00,6.436,6.604,5.987,6.089,5674
20040908,00:00:00,6.178,6.261,5.897,6.125,5638
20040909,00:00:00,6.117,6.234,5.898,6.059,5063
20040910,00:00:00,6.152,6.242,5.886,6.034,4115
20040912,00:00:00,6.020,6.144,5.976,6.015,31
20040913,00:00:00,6.090,6.212,5.856,6.054,4285
20040914,00:00:00,6.119,6.277,5.965,6.149,5170
20040915,00:00:00,6.138,6.267,5.919,6.109,4398
20040916,00:00:00,6.167,6.318,6.035,6.230,4669
20040917,00:00:00,6.207,6.349,5.960,6.147,4080
20040919,00:00:00,6.183,6.244,6.088,6.181,19
20040920,00:00:00,6.166,6.294,6.008,6.149,1936
20040921,00:00:00,6.142,6.433,6.044,6.307,3650
20040922,00:00:00,6.285,6.394,6.071,6.232,4888
20040923,00:00:00,6.219,6.464,6.130,6.295,4578
20040924,00:00:00,6.282,6.480,6.165,6.304,4458
20040926,00:00:00,6.269,6.388,6.223,6.263,33
20040927,00:00:00,6.309,6.557,6.163,6.442,3389
20040928,00:00:00,6.453,6.664,6.314,6.483,5351
20040929,00:00:00,6.530,6.716,6.340,6.534,4036
20040930,00:00:00,6.584,6.951,6.445,6.779,5663
20041001,00:00:00,6.815,6.982,6.652,6.815,3349
20041003,00:00:00,6.864,6.877,6.764,6.803,19
20041004,00:00:00,6.822,6.912,6.506,6.666,4770
20041005,00:00:00,6.642,7.091,6.499,6.964,4222
20041006,00:00:00,7.004,7.222,6.857,7.053,5432
20041007,00:00:00,7.082,7.247,6.944,7.094,5763
20041008,00:00:00,7.134,7.317,6.938,7.169,4819
20041010,00:00:00,7.227,7.259,7.083,7.189,57
20041011,00:00:00,7.199,7.295,6.968,7.106,3684
20041012,00:00:00,7.145,7.241,6.742,6.884,4636
20041013,00:00:00,6.889,7.058,6.569,6.812,5996
20041014,00:00:00,6.885,7.086,6.738,6.924,5356
20041015,00:00:00,6.946,7.163,6.803,7.043,3949
20041017,00:00:00,7.023,7.023,6.885,6.977,27
20041018,00:00:00,6.985,7.089,6.737,6.824,3949
20041019,00:00:00,6.880,7.158,6.710,7.115,4927
20041020,00:00:00,7.085,7.345,6.931,7.179,4784
20041021,00:00:00,7.224,7.412,6.983,7.143,5302
20041022,00:00:00,7.195,7.331,6.989,7.199,4810
20041024,00:00:00,7.263,7.354,7.128,7.249,79
20041025,00:00:00,7.315,7.502,7.124,7.256,4403
20041026,00:00:00,7.190,7.362,7.046,7.214,4824
20041027,00:00:00,7.254,7.411,6.982,7.063,4424
20041028,00:00:00,7.104,7.222,6.844,7.058,5149
20041029,00:00:00,7.068,7.268,6.904,7.130,4144
20041101,00:00:00,7.155,7.342,7.011,7.143,4134
20041102,00:00:00,7.133,7.276,6.749,6.879,4197
20041103,00:00:00,6.928,7.198,6.783,7.089,4599
20041104,00:00:00,7.105,7.463,6.976,7.231,4215
20041105,00:00:00,7.295,7.502,7.097,7.374,4203
20041107,00:00:00,7.420,7.420,7.316,7.365,17
20041108,00:00:00,7.399,7.544,7.207,7.352,4458
20041109,00:00:00,7.405,7.560,7.231,7.379,4243
20041110,00:00:00,7.425,7.542,7.154,7.269,3117
20041111,00:00:00,7.337,7.470,7.180,7.384,2619
20041112,00:00:00,7.385,7.638,7.205,7.401,4036
20041114,00:00:00,7.362,7.490,7.349,7.439,10
20041115,00:00:00,7.455,7.642,7.297,7.434,3080
20041116,00:00:00,7.430,7.591,7.295,7.419,3177
20041117,00:00:00,7.475,7.677,7.347,7.469,3857
20041118,00:00:00,7.550,7.690,7.332,7.433,3284
20041119,00:00:00,7.486,7.651,7.302,7.459,4156
20041121,00:00:00,7.414,7.495,7.393,7.429,14
20041122,00:00:00,7.475,7.653,7.361,7.434,3475
20041123,00:00:00,7.495,7.610,7.324,7.403,4056
20041124,00:00:00,7.465,7.626,7.339,7.429,3623
20041125,00:00:00,7.485,7.724,7.393,7.564,2546
20041126,00:00:00,7.607,7.771,7.425,7.523,2580
20041128,00:00:00,7.663,7.663,7.506,7.565,24
20041129,00:00:00,7.632,7.789,7.429,7.621,3863
20041130,00:00:00,7.692,7.821,7.433,7.609,3696
20041201,00:00:00,7.665,8.065,7.492,7.889,4265
20041202,00:00:00,7.933,8.170,7.679,7.872,4880
20041203,00:00:00,7.944,8.047,7.608,7.886,4031
20041205,00:00:00,7.945,7.945,7.836,7.894,12
20041206,00:00:00,7.884,8.042,7.700,7.839,4542
20041207,00:00:00,7.895,7.947,7.590,7.693,3588
20041208,00:00:00,7.735,7.798,6.803,7.071,5233
20041209,00:00:00,7.065,7.149,6.446,6.639,4893
20041210,00:00:00,6.617,6.815,6.406,6.617,5206
20041212,00:00:00,6.624,6.634,6.525,6.565,17
20041213,00:00:00,6.645,6.916,6.535,6.683,4843
20041214,00:00:00,6.761,6.861,6.506,6.595,4312
20041215,00:00:00,6.583,6.931,6.519,6.730,3912
20041216,00:00:00,6.747,6.934,6.470,6.553,3976
20041217,00:00:00,6.568,6.774,6.460,6.653,3782
20041219,00:00:00,6.705,6.706,6.606,6.645,8
20041220,00:00:00,6.716,6.916,6.577,6.685,4278
20041221,00:00:00,6.755,6.878,6.595,6.791,3016
20041222,00:00:00,6.728,6.945,6.586,6.665,3527
20041223,00:00:00,6.738,6.926,6.617,6.799,2608
20041224,00:00:00,6.813,6.965,6.691,6.773,1004
20041226,00:00:00,6.806,6.888,6.739,6.776,21
20041227,00:00:00,6.827,7.050,6.698,6.844,2474
20041228,00:00:00,6.938,7.068,6.753,6.874,3289
20041229,00:00:00,6.891,7.029,6.570,6.684,3306
20041230,00:00:00,6.688,6.897,6.549,6.683,3545
20041231,00:00:00,6.760,6.841,6.598,6.664,1420
20050102,00:00:00,6.667,6.767,6.635,6.694,18
20050103,00:00:00,6.715,6.774,6.290,6.429,4349
20050104,00:00:00,6.425,6.496,6.142,6.289,5125
20050105,00:00:00,6.355,6.561,6.220,6.470,5025
20050106,00:00:00,6.463,6.546,6.215,6.313,4123
20050107,00:00:00,6.353,6.554,6.192,6.303,4979
20050109,00:00:00,6.365,6.366,6.256,6.315,12
20050110,00:00:00,6.354,6.518,6.201,6.383,3917
20050111,00:00:00,6.382,6.673,6.270,6.512,2939
20050112,00:00:00,6.475,6.726,6.366,6.637,3160
20050113,00:00:00,6.657,6.771,6.457,6.603,3705
20050114,00:00:00,6.656,6.749,6.398,6.469,3985
20050116,00:00:00,6.526,6.526,6.425,6.469,14
20050117,00:00:00,6.525,6.630,6.364,6.447,2392
20050118,00:00:00,6.505,6.668,6.363,6.507,2717
20050119,00:00:00,6.551,6.736,6.357,6.465,4952
20050120,00:00:00,6.535,6.647,6.266,6.467,5005
20050121,00:00:00,6.456,6.836,6.347,6.664,4239
20050123,00:00:00,6.735,6.735,6.626,6.683,12
20050124,00:00:00,6.733,6.894,6.575,6.754,4430
20050125,00:00:00,6.766,6.868,6.488,6.584,3692
20050126,00:00:00,6.634,6.854,6.449,6.704,4478
20050127,00:00:00,6.726,6.844,6.528,6.636,4552
20050128,00:00:00,6.753,6.885,6.520,6.643,4249
20050130,00:00:00,6.704,6.759,6.604,6.697,29
20050131,00:00:00,6.707,6.781,6.421,6.573,4828
20050201,00:00:00,6.624,6.776,6.493,6.609,4250
20050202,00:00:00,6.665,6.791,6.519,6.669,3772
20050203,00:00:00,6.705,6.768,6.387,6.547,4921
20050204,00:00:00,6.525,6.686,6.410,6.525,4666
20050206,00:00:00,6.565,6.604,6.462,6.509,70
20050207,00:00:00,6.555,6.700,6.337,6.395,4969
20050208,00:00:00,6.380,6.578,6.266,6.385,4093
20050209,00:00:00,6.445,6.605,6.275,6.445,3677
20050210,00:00:00,6.510,7.006,6.379,6.839,3481
20050211,00:00:00,6.800,7.238,6.737,7.045,4756
20050213,00:00:00,7.031,7.117,7.023,7.063,16
20050214,00:00:00,7.116,7.310,6.964,7.164,4910
20050215,00:00:00,7.135,7.389,7.036,7.196,4102
20050216,00:00:00,7.255,7.308,6.912,7.137,5351
20050217,00:00:00,7.137,7.380,6.979,7.239,4733
20050218,00:00:00,7.295,7.440,7.115,7.293,4399
20050220,00:00:00,7.323,7.365,7.223,7.295,20
20050221,00:00:00,7.355,7.421,7.149,7.269,2294
20050222,00:00:00,7.336,7.559,7.167,7.399,5391
20050223,00:00:00,7.455,7.581,7.089,7.273,4899
20050224,00:00:00,7.334,7.511,7.102,7.189,4820
20050225,00:00:00,7.245,7.355,7.000,7.189,4773
20050227,00:00:00,7.152,7.279,7.125,7.164,22
20050228,00:00:00,7.245,7.419,7.098,7.205,5235
20050301,00:00:00,7.245,7.347,6.989,7.089,4509
20050302,00:00:00,7.156,7.323,6.873,7.179,4867
20050303,00:00:00,7.235,7.342,7.018,7.079,4600
20050304,00:00:00,7.146,7.386,6.969,7.204,4709
20050306,00:00:00,7.207,7.207,7.073,7.163,10
20050307,00:00:00,7.239,7.401,7.096,7.279,3857
20050308,00:00:00,7.255,7.548,7.176,7.415,4556
20050309,00:00:00,7.454,7.598,7.238,7.435,5325
20050310,00:00:00,7.485,7.684,7.264,7.354,5108
20050311,00:00:00,7.325,7.580,7.197,7.424,4687
20050313,00:00:00,7.446,7.483,7.392,7.433,10
20050314,00:00:00,7.401,7.525,7.155,7.275,4709
20050315,00:00:00,7.325,7.483,7.120,7.264,4975
20050316,00:00:00,7.315,7.472,7.165,7.305,4367
20050317,00:00:00,7.285,7.460,7.110,7.255,4550
20050318,00:00:00,7.298,7.407,7.090,7.263,4326
20050320,00:00:00,7.343,7.350,7.213,7.249,26
20050321,00:00:00,7.295,7.380,6.883,6.965,4992
20050322,00:00:00,7.025,7.163,6.728,6.848,5403
20050323,00:00:00,6.821,7.014,6.702,6.849,6126
20050324,00:00:00,6.895,7.021,6.702,6.789,5013
20050325,00:00:00,6.770,6.940,6.722,6.784,597
20050327,00:00:00,6.847,6.847,6.764,6.795,4
20050328,00:00:00,6.855,6.963,6.629,6.785,3941
20050329,00:00:00,6.739,7.032,6.670,6.845,6106
20050330,00:00:00,6.917,7.169,6.728,7.004,5662
20050331,00:00:00,7.055,7.214,6.872,6.996,6513
20050401,00:00:00,7.063,7.211,6.771,6.880,5784
20050403,00:00:00,6.956,7.069,6.781,6.975,161
20050404,00:00:00,6.935,7.034,6.711,6.944,5185
20050405,00:00:00,6.993,7.086,6.748,6.966,4352
20050406,00:00:00,6.965,7.170,6.834,7.020,5573
20050407,00:00:00,6.952,7.174,6.849,6.960,5889
20050408,00:00:00,6.969,7.180,6.794,7.005,5637
20050410,00:00:00,7.018,7.114,6.933,7.114,77
20050411,00:00:00,7.072,7.309,6.938,7.062,4763
20050412,00:00:00,7.123,7.306,6.918,7.069,5879
20050413,00:00:00,6.992,7.245,6.909,7.081,6052
20050414,00:00:00,7.124,7.207,6.829,6.935,5873
20050415,00:00:00,6.943,7.106,6.776,6.918,6226
20050417,00:00:00,6.935,7.010,6.790,6.905,136
20050418,00:00:00,6.973,7.095,6.740,6.885,7016
20050419,00:00:00,6.925,7.275,6.810,7.121,6666
20050420,00:00:00,7.159,7.359,6.978,7.207,7768
20050421,00:00:00,7.245,7.363,7.002,7.167,6568
20050422,00:00:00,7.075,7.324,6.991,7.163,4225
20050424,00:00:00,7.194,7.249,7.093,7.133,88
20050425,00:00:00,7.226,7.312,6.998,7.086,6110
20050426,00:00:00,7.220,7.319,7.011,7.114,5630
20050427,00:00:00,7.067,7.285,6.915,7.044,6090
20050428,00:00:00,7.039,7.184,6.725,6.825,7115
20050429,00:00:00,6.904,7.044,6.699,6.794,6742
20050501,00:00:00,6.864,6.929,6.682,6.753,401
20050502,00:00:00,6.858,6.969,6.595,6.795,5621
20050503,00:00:00,6.796,6.922,6.599,6.769,7645
20050504,00:00:00,6.825,7.024,6.649,6.903,6396
20050505,00:00:00,6.945,7.096,6.783,6.936,5802
20050506,00:00:00,7.023,7.112,6.719,6.813,6253
20050508,00:00:00,6.851,6.917,6.749,6.786,67
20050509,00:00:00,6.872,7.106,6.702,7.014,7433
20050510,00:00:00,6.987,7.153,6.817,7.004,6379
20050511,00:00:00,7.044,7.125,6.823,6.955,6569
20050512,00:00:00,6.993,7.064,6.715,6.880,6431
20050513,00:00:00,6.860,6.979,6.672,6.780,7042
20050515,00:00:00,6.866,6.898,6.751,6.801,42
20050516,00:00:00,6.814,6.971,6.645,6.777,4303
20050517,00:00:00,6.856,7.082,6.720,6.946,7297
20050518,00:00:00,6.963,7.206,6.805,7.081,7009
20050519,00:00:00,7.135,7.231,6.905,7.009,6657
20050520,00:00:00,7.064,7.182,6.707,6.782,6651
20050522,00:00:00,6.885,6.906,6.722,6.785,106
20050523,00:00:00,6.852,7.007,6.724,6.829,5704
20050524,00:00:00,6.810,7.065,6.738,6.897,6502
20050525,00:00:00,6.905,7.202,6.744,7.023,7065
20050526,00:00:00,7.086,7.185,6.798,6.973,6584
20050527,00:00:00,7.025,7.295,6.892,7.189,5700
20050529,00:00:00,7.202,7.311,7.094,7.132,115
20050530,00:00:00,7.189,7.285,7.015,7.104,5777
20050531,00:00:00,7.135,7.465,6.921,7.283,7582
20050601,00:00:00,7.330,7.579,7.162,7.451,7436
20050602,00:00:00,7.361,7.630,7.221,7.395,8323
20050603,00:00:00,7.432,7.572,7.239,7.363,8225
20050605,00:00:00,7.351,7.427,7.252,7.303,121
20050606,00:00:00,7.398,7.586,7.228,7.375,7446
20050607,00:00:00,7.463,7.560,7.186,7.374,8361
20050608,00:00:00,7.222,7.512,7.162,7.310,6630
20050609,00:00:00,7.360,7.442,7.038,7.183,6755
20050610,00:00:00,7.238,7.336,6.949,7.153,6186
20050612,00:00:00,7.183,7.235,7.049,7.181,161
20050613,00:00:00,7.108,7.351,6.971,7.157,7844
20050614,00:00:00,7.205,7.334,7.034,7.231,7563
